index,alcoholName,normalizedName,foodPairing,sweetness,sourness,freshness,body,degree,alcoholType,keywords,volume,priceValue,ingredients,description,imageUrl
29,감이슬,감이슬,감이슬은 도수가 낮고 부드러워 누구나 편하게 마실 수 있는 증류주로 양념이 되지 않은 생선찜 등과 잘 어울린다.,0,0,0,0,23,일반증류주,가을,375ml,10000,감(국내산) 100%,감이슬'은 충청남도 논산에서 재배한 감을 활용해 만든 증류주이다. 늦가을 수확한 홍시를 와인으로 개발하기 위해 홍국균을 이용한 전문적인 발효 기술을 개발하고 고유의 풍미를 내기 위해 10여년을 연구하여 만들어낸 제품이다. 떫은 감을 홍국 균주로 당화 시켜 효모발효를 통해 얻어진 추시와인(감와인)을 1년간 저장고에서 숙성시켜 동증류기로 수차례 증류하고 자작나무숯 여과를 거쳐 얻어진 증류주이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804451-%EA%B0%90%EC%9D%B4%EC%8A%AC_main.jpg
30,감자술 13%,감자술13,기름진 감자전하고 즐기면 딱 좋은 맛이다.,3,2,3,2,13,약주,선물,700ml,14000,"백미(국내산), 감자(국내산), 누룩, 효모, 정제수",감자술'은 국내 유일의 감자를 주원료로 만든 약주이다. 강원도의 특산품 감자를 발효시켜 빚은 술로 감자와 곡물이 어우러져 은은한 향이 풍미를 더해 준다. 2018년에는 평창동계올림픽성공을 기념하기 위해 청와대 명절선물로 선정되기도 했다. 강원도 오대산에서 흘러내린 맑은 물 오대천과 고랭지에서 재배한 최상급 감자가 만나 강원도를 대표하는 '감자술'이 빚어졌다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804435-%EA%B0%90%EC%9E%90%EC%88%A0%2013_main.jpg
31,감홍로 400ml,감홍로400ml,"감홍로는 육류와 조화가 좋아 한우 스테이크, 동파육, 갈비찜, 갈비구이, 수육 등과 잘 어울린다. 약재에서 나오는 향으로 인해 초콜릿 케이크와 같은 디저트와 높은 조화를 보이며, 아이스크림 1스쿱에 취향에 따라 60℃정도로 따뜻하게 데운 감홍로 10ml를 넣어 아포가토로 먹을 수 있다. 높은 알코올 함량이 부담스러울 경우, 얼음을 넣어서 언더락으로 먹거나 따뜻한 물을 섞으면 더욱 풍부한 향을 느낄 수 있다.",2,2,1,4,40,일반 증류주,,400ml,45000,"쌀70%, 메조30%, 용안육, 계피, 진피, 생강, 정향, 감초, 지초","감홍로(甘紅露)의 이름을 풀이하면 ‘맛이 달고 붉은 빛을 띠는 이슬 같은 술’이란 뜻으로, 이름 안에 맛과 색, 술이 만들어질 때의 모습이 모두 담겨져 있다. 감홍로는 평안도 지역에서 생산된 명주로 은은한 붉은 빛과 깊은 맛에 평양의 주당과 기생들이 이 술을 최고의 술로 쳤다는 얘기가 전해진다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5687178-%EA%B0%90%ED%99%8D%EB%A1%9C_main.jpg
32,감홍로 700ml,감홍로700ml,"감홍로는 육류와 조화가 좋아 한우 스테이크, 동파육, 갈비찜, 갈비구이, 수육 등과 잘 어울린다. 약재에서 나오는 향으로 인해 초콜릿 케이크와 같은 디저트와 높은 조화를 보이며, 아이스크림 1스쿱에 취향에 따라 60℃정도로 따뜻하게 데운 감홍로 10ml를 넣어 아포가토로 먹을 수 있다. 높은 알코올 함량이 부담스러울 경우, 얼음을 넣어서 언더락으로 먹거나 따뜻한 물을 섞으면 더욱 풍부한 향을 느낄 수 있다.",2,2,1,4,40,일반 증류주,,700ml,75000,"쌀70%, 메조30%, 용안육, 계피, 진피, 생강, 정향, 감초, 지초","감홍로(甘紅露)의 이름을 풀이하면 ‘맛이 달고 붉은 빛을 띠는 이슬 같은 술’이란 뜻으로, 이름 안에 맛과 색, 술이 만들어질 때의 모습이 모두 담겨져 있다. 감홍로는 평안도 지역에서 생산된 명주로 은은한 붉은 빛과 깊은 맛에 평양의 주당과 기생들이 이 술을 최고의 술로 쳤다는 얘기가 전해진다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5687178-%EA%B0%90%ED%99%8D%EB%A1%9C_main.jpg
33,감홍로 백자,감홍로백자,육회와 잘 어울린다.,0,0,0,0,40,일반증류주,,700ml,75000,"쌀(70%), 조(30%), 7가지 약재(용안육, 계피, 진피, 정향, 생강, 감초, 지초)","감홍로(甘紅露)의 감(甘)은 단맛을, 홍(紅)은 붉은 색을, 로(露)는 증류된 술이 항아리 속에서 이슬처럼 맺힌다는 뜻으로 독특한 향이 어우러져 미각, 시각, 후각을 만족시키는 술이다. 감홍로는 고려시대부터 전해 내려온 우리나라 고유의 술로 육당 최남선(1890~1957)은 전라도 죽력고, 황해도 이강주와 함께 감홍로를 조선 3대 명주로 칭하며 그중에서도 감홍로를 첫 번째로 꼽았다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595219-%EA%B0%90%ED%99%8D%EB%A1%9C%20%EB%B0%B1%EC%9E%90_main.jpg
34,감홍로 청자,감홍로청자,육회와 잘 어울린다.,0,0,0,0,40,일반증류주,,700ml,90000,"쌀(70%), 조(30%), 8가지 약재(용안육, 계피, 진피, 방품, 정향, 생각, 감초, 지초)","감홍로(甘紅露)의 감(甘)은 단맛을, 홍(紅)은 붉은 색을, 로(露)는 증류된 술이 항아리 속에서 이슬처럼 맺힌다는 뜻으로 독특한 향이 어우러져 미각, 시각, 후각을 만족시키는 술이다. 감홍로는 고려시대부터 전해 내려온 우리나라 고유의 술로, 육당 최남선(1890~1957)은 전라도 죽력고, 황해도 이강주와 함께 감홍로를 조선 3대 명주로 칭하며 그중에서도 감홍로를 첫 번째로 꼽았다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595220-%EA%B0%90%ED%99%8D%EB%A1%9C%20%EC%B2%AD%EC%9E%90_main.jpg
35,강경순명인 제주 오메기술,강경순명인제주오메기술,함께 먹기 좋은 음식으로는 몸국이 있다.,2,5,2,2,9,탁주,,1.8L,20000,"차좁쌀, 밀, 보리, 정제수","제주특별자치도 서귀포시 성읍민속마을에서 만들어지는 오메기술은 지역에서 생산된 차조를 가루로 내어 오메기떡을 만들고, 여기에 보리 또는 보리와 밀을 혼합하여 띄운 누룩을 넣어 발효시킨 좁쌀술이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743403-%EA%B0%95%EA%B2%BD%EC%88%9C%EB%AA%85%EC%9D%B8%20%EC%A0%9C%EC%A3%BC%20%EC%98%A4%EB%A9%94%EA%B8%B0%EC%88%A0_main.png
36,강소주,강소주,"알코올 향이 매우 강하고 여기에 미세하게 달콤한 향이 따라 올라온다. 국내에서는 보기 드물게 보리로만 제조된 리큐르이며, 보리 특유의 크림과 같은 맛을 느낄 수 있다. 도수가 높지만 단맛이 강해 입 안의 느낌과 마시고 난 후가 매우 깔끔하다.",0,0,0,0,50,일반증류주,,"1,800ml",11000,"국내산 쌀, 정제수",강소주는 일반 희석식 소주와는 달리 순수 쌀의 감미로운 향이 살아 있으며 알코올 특유의 자극적인 주정취 또는 쓴맛이 없는 알코올 도수 50%의 고도주이다. 한국소주로는 최초로 2009년 미국 LA 국제 국제 와인&스피릿 품평회에서 동상을 수상하였다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681176-%EA%B0%95%EC%86%8C%EC%A3%BC_main.jpg
37,강쇠,강쇠,감자탕과 잘 어울리는 술이다.,2,2,1,4,13,살균약주,,370ml,2500,"쌀, 누룩, 오가피","강쇠'는 순곡과 누룩으로 약 60일 동안 전통 발효법으로 숙성시킨 후 지리산에서 자생하는 약초 복분자, 오미자, 산수유, 하수오, 구기자, 산사, 건강, 황금, 솔잎, 감초, 박하 10종을 엄선하여 빚은 전통주로서 뛰어난 향을 지니고 있는 제품이다. 몸에 좋은 약초를 대거 사용하여 지리산의 활달한 기운을 받은 힘좋은 남자를 뜻하는 '강쇠'로 제품명 지었다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595293-%EA%B0%95%EC%87%A0_main.JPG
38,걍즐겨,걍즐겨,"다른 안주와의 궁합도 있겠지만, 이 막걸리만큼은 안주 없이 술만 마셔도 충분히 재미있게 즐길 수 있다.",3,4,3,3,8,탁주,"이색전통주, 혼술, 홈술",600ml,6000,"찹쌀(국내산), 멥살(국내산), 누룩, 석류, 히비스커스, 정제수",걍즐겨'는 맥주효모인 프렌치세종효모로 만든 세종스타일 막걸리로 석류와 히비스커스를 더해 기존의 막걸리의 산미와 달리 과실의 상큼한 산미가 돋보이는 신개념 막걸리다. 우선 색깔부터 장밋빛 로제인데 신맛과 베리향이 이색적이고 잔잔한 누룩향이나 내추럴 와인과 같은 향을 느낄 수 있다. 이양주로 빚고 발효할 때 석류즙과 히비스커스를 더하여 술에 부족한 산미와 과실향을 높인 람빅스타일의 술을 시도한 제품이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040762-%EA%B1%8D%EC%A6%90%EA%B2%A8_main.jpg
39,겨울소주 25,겨울소주25,양념이 되어 있는 돼지볶음 등과 잘 어울린다.,0,0,0,0,25,증류식소주,겨울,360ml,10000,"증류원액(국내산쌀), 효모, 효소, 정제수",겨울소주 25는 곡물 본연의 맛을 살리기 위해 인공첨가물 없이 빚어 인위적인 맛을 더하지 않은 자연주의 증류식소주이다. 알코올도수 25도의 비교적 가볍게 마실 수 있는 증류식소주로 곡물 향이 강하고 입안에서는 부드럽다. 100일을 숙성한 발효원주의 깊은 향을 간직하고 있는 쌀소주이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6040725-%EA%B2%A8%EC%9A%B8%EC%86%8C%EC%A3%BC%2025_main.jpg
40,겨울소주 45,겨울소주45,"겨울소주45는 육류, 생선 요리, 부각 튀김과 잘 어울리며, 홍합탕이나 매운 갈비찜과도 조화를 이룬다. 높은 도수로 인해 온더락이나 토닉워터를 섞어 마셔도 그 풍미를 즐길 수 있다.",1,1,1,3,45,증류주,"겨울, 선물",360ml,26000,"증류원액[쌀(국내산), 국, 효모, 효소]100%","""겨울소주""는 200미터 파 내려간 깨끗한 지하 암반수로 100일 숙성한 발효원주를 만들어, 한 병 한 병 귀하게 담아 180일 추가 숙성을 했다. 원주의 깊은 향과 부드러움을 간직한 채로 얻어 낸 귀한 소주다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743362-%EA%B2%A8%EC%9A%B8%EC%86%8C%EC%A3%BC%2045_main.png
41,경기전,경기전,맥주에 어울리는 모든 안주와 음식궁합이 잘 맞는다.,2,3,4,2,5,기타주류,저도수,1000ml,27000,"보리(국내산), 맥아(국내산), 호프펠렛, 효모, 정제효소제, 정제수","경기전'은 수줍은 붉은 빛이 매력적인 술로 국내산 보리 특유의 맛과 향이 그대로 배어 있다. 혀에 닿는 순간 고소한 비스킷의 맛, 그리고 입안에 감기는 허브의 쓴맛과 소나무에서 느껴지는 흙 내음이 조화를 이루고 있다. 제조사 전주술로시티는 3013년 설립 때부터 국산보리를 원료로 사용하여 제품을 생산하였으며 2018년부터는 전북의 무농약 보리를 사용하여 보다 자연친화적이고 맛 있는 술을 생산하고 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804493-%EA%B2%BD%EA%B8%B0%EC%A0%84_main.jpg
42,경산대추약주 추,경산대추약주추,"오래 끓여 감칠맛이 풍부한 소고기 조림과 잘 어울리며, 견과류가 들어간 얇게 썬 빵에 트러플꿀, 세라노햄, 치즈와도 조화롭게 즐길 수 있다.",4,4,3,4,16,약주,,375ml,36000,"쌀, 정제수, 누룩, 대추",경산대추약주 ‘추’는 경산의 특산물인 대추를 가장 맛있고 흥미롭게 즐길 수 있도록 만든 약주다. 한 잔의 ‘경산대추약주 추’가 나오기 까지 최소 1년 동안 발효와 숙성의 시간을 지낸다. 경산의 특산물인 대추와 지역 농산물만을 활용한 프리미엄 약주로 화학첨가물이나 물을 가수하지 않는다. 부드러움 속에 은은하게 올라오는 매혹적인 대추의 풍미를 느낄 수 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6743368-%EA%B2%BD%EC%82%B0%EB%8C%80%EC%B6%94%EC%95%BD%EC%A3%BC%20%EC%B6%94_main.jpg
43,계룡백일주 12년,계룡백일주12년,잔칫상 음식과 두루 어울린다.,0,0,0,0,40,리큐르,,600ml,150000,"찹쌀, 백미, 누룩, 재리종국화꽃, 오미자, 진달래, 재래종 솔잎",계룡백일주는 400여년을 이어온 한국의 전통 명주로서 조선 인조시대부터 궁중술의 제조비법을 하사받아 연안이씨 가문에서 15대째 대를이어 내려온 명주이다. 백일주 빚기에 평생을 바친 이성우 명인의 장인정신과 정성으로 빚어지며 은은한 향과 진한 감칠맛이 일품으로 옛부터 임금님께 진상하던 궁중술이었다. 16도 계룡백일주를 증류하여 만든 계룡백일주 40도를 얻고 12년을 숙성시켜 깊은 맛을 더했다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595224-%EA%B3%84%EB%A3%A1%EB%B0%B1%EC%9D%BC%EC%A3%BC%2012%EB%85%84_main.jpg
44,계룡백일주 16도,계룡백일주16도,명란젓과 잘 어울린다.,1,1,1,5,16,약주,,700ml*2개,37000,"찹쌀, 백미, 누룩, 재리종국화꽃, 오미자, 진달래, 재래종 솔잎",계룡백일주는 400여년을 이어온 한국의 전통 명주로서 조선 인조시대부터 궁중술의 제조비법을 하사받아 연안이씨 가문에서 15대째 대를이어 내려온 명주이다. 백일주 빚기에 평생을 바친 이성우 명인의 장인정신과 정성으로 빚어지며 은은한 향과 진한 감칠맛이 일품으로 옛부터 왕에게 진상하던 궁중술이었다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595221-%EA%B3%84%EB%A3%A1%EB%B0%B1%EC%9D%BC%EC%A3%BC%2016%EB%8F%84_main.jpg
45,계룡백일주 30도,계룡백일주30도,호두말이곶감처럼 담백한 안주에 어울린다.,0,0,0,0,30,리큐르,,400ml*2개,40000,"찹쌀, 백미, 누룩, 재리종국화꽃, 오미자, 진달래, 재래종 솔잎",계룡백일주는 400여년을 이어온 한국의 전통 명주로서 조선 인조시대부터 궁중술의 제조비법을 하사받아 연안이씨 가문에서 15대째 대를이어 내려온 명주이다. 백일주 빚기에 평생을 바친 이성우 명인의 장인정신과 정성으로 빚어지며 은은한 향과 진한 감칠맛이 일품으로 옛부터 왕에게 진상하던 궁중술이었다. 16도 계룡백일주를 증류하여 만든 계룡백일주 30도는 칼칼한 맛과 감칠맛으로 계룡백일주의 더욱 깊은 맛을 즐길 수 있다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595222-%EA%B3%84%EB%A3%A1%EB%B0%B1%EC%9D%BC%EC%A3%BC%2030%EB%8F%84_main.jpg
46,계룡백일주 40도,계룡백일주40도,"페어링 음식으로는 쪽갈비(참숯에 구워 간수 뺀 굵은 소금), 등심구이, 삼겹살 등과 잘 어울린다.",0,0,0,0,40,리큐르,,600ml*2병(세트상품),100000,"찹쌀, 백미, 누룩, 재리종국화꽃, 오미자, 진달래 등","계룡백일주는 400여 년의 역사를 자랑하는 한국 전통 명주로, 조선 인조 시대 궁중술 제조 비법을 하사 받은 연안 이씨 가문에서 15대째 이어져 내려왔다. 백일주 빚기에 평생을 바친 이성우 명인의 장인정신과 정성으로 빚어지며 은은한 향과 진한 감칠맛이 일품으로 옛부터 왕에게 진상하던 궁중술이었다. 16도 계룡백일주를 증류하여 만든 계룡백일주 40도는 칼칼한 맛과 감칠맛으로 계룡백일주의 더욱 깊은 맛을 즐길 수 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595223-%EA%B3%84%EB%A3%A1%EB%B0%B1%EC%9D%BC%EC%A3%BC%2040%EB%8F%84_main.jpg
47,계룡산 산삼주 금수강산 21%,계룡산산삼주금수강산21,삼계탕과 잘 어울린다.,0,0,0,0,21,일반증류주,,740ml,110000,"산양산삼, 정제주, 주정","계룡산 산삼주'는 해발 400m 이상의 계룡산 줄기 무공해 청정지역에서 자란 10년 전후의 산양삼을 사용하여 한 해 5천 병만 한정 생산하는 제품이다. 산양삼의 그윽한 향과 모방할 수 없는 독특한 맛이 어우러진 고급 산삼주이다. 2005년 국내 최초로 산삼주를 제조하기 시작하여 현재 미국, 유럽, 동남아 지역 등에 수출되고 있다. 배양근이나 농축액 제품과는 달리 산양삼 원액을 사용하고 산양삼 1뿌리가 통째로 들어가 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681162-%EA%B3%84%EB%A3%A1%EC%82%B0%20%EC%82%B0%EC%82%BC%EC%A3%BC%20%EA%B8%88%EC%88%98%EA%B0%95%EC%82%B0%2021_main.jpg
48,계룡산 산삼주 금수강산 40%,계룡산산삼주금수강산40,삼계탕과 잘 어울린다.,0,0,0,0,40,일반증류주,삼(蔘)류,740ml,150000,"산양산삼, 정제주, 주정","계룡산 산삼주'는 해발 400m 이상의 계룡산 줄기 무공해 청정지역에서 자란 10년 전후의 산양삼을 사용하여 한 해 5천 병만 한정 생산하는 제품이다. 산양삼의 그윽한 향과 모방할 수 없는 독특한 맛이 어우러진 고급 산삼주이다. 2005년 국내 최초로 산삼주를 제조하기 시작하여 현재 미국, 유럽, 동남아 지역 등에 수출되고 있다. 배양근이나 농축액 제품과는 달리 산양삼 원액을 사용하고 산양삼 1뿌리가 통째로 들어가 있다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681170-%EA%B3%84%EB%A3%A1%EC%82%B0%20%EC%82%B0%EC%82%BC%EC%A3%BC%20%EA%B8%88%EC%88%98%EA%B0%95%EC%82%B0%2040_main.jpg
